"seqnames","start","end","width","strand","name"
"X",48279422,48281792,2371,"*","ENSG00000237345.1"
"X",48296815,48306179,9365,"*","ENSG00000204648.11"
"X",48306768,48309055,2288,"*","ENSG00000234391.1"
"X",48322348,48326683,4336,"*","ENSG00000227302.1"
"X",48333674,48334439,766,"*","ENSG00000230100.1"
"X",48336898,48337169,272,"*","ENSG00000270747.1"
"X",48346426,48356707,10282,"*","ENSG00000165584.16"
"X",48357124,48359495,2372,"*","ENSG00000225055.1"
"X",48371904,48372095,192,"*","ENSG00000234448.1"
"X",48383515,48393347,9833,"*","ENSG00000268009.6"
"X",48402077,48411910,9834,"*","ENSG00000269791.5"
"X",48412302,48415285,2984,"*","ENSG00000231603.1"
"X",48423341,48423468,128,"*","ENSG00000231489.1"
"X",48433200,48441619,8420,"*","ENSG00000235350.1"
"X",48446892,48448879,1988,"*","ENSG00000226971.1"
"X",48458536,48470260,11725,"*","ENSG00000017483.15"
"X",48476020,48486364,10345,"*","ENSG00000068438.15"
"X",48506522,48508838,2317,"*","ENSG00000224292.1"
"X",48508961,48520814,11854,"*","ENSG00000102312.22"
"X",48521798,48528716,6919,"*","ENSG00000147155.11"
"X",48521805,48545469,23665,"*","ENSG00000286268.1"
"X",48524479,48524806,328,"*","ENSG00000276823.1"
"X",48539713,48562609,22897,"*","ENSG00000068354.16"
"X",48568013,48574860,6848,"*","ENSG00000204620.3"
"X",48574448,48581162,6715,"*","ENSG00000102317.18"
"X",48579773,48581157,1385,"*","ENSG00000228343.1"
"X",48580740,48581165,426,"*","ENSG00000279528.1"
"X",48583092,48583339,248,"*","ENSG00000220125.1"
"X",48590041,48608869,18829,"*","ENSG00000101940.18"
"X",48636164,48637135,972,"*","ENSG00000231725.1"
"X",48676595,48691427,14833,"*","ENSG00000015285.10"
"X",48695553,48709012,13460,"*","ENSG00000101945.16"
"X",48698962,48737163,38202,"*","ENSG00000232828.1"
"X",48724454,48724561,108,"*","ENSG00000206723.1"
"X",48761746,48773648,11903,"*","ENSG00000171433.12"
"X",48775643,48776970,1328,"*","ENSG00000233585.2"
"X",48776964,48777071,108,"*","ENSG00000207367.1"
"X",48786553,48794311,7759,"*","ENSG00000102145.14"
"X",48801376,48824982,23607,"*","ENSG00000094631.21"
"X",48826512,48830138,3627,"*","ENSG00000187682.2"
"X",48831095,48835610,4516,"*","ENSG00000102109.9"
"X",48890196,48903143,12948,"*","ENSG00000102103.16"
"X",48893446,48898143,4698,"*","ENSG00000126768.12"
"X",48903179,48911958,8780,"*","ENSG00000102100.16"
"X",48913181,48919024,5844,"*","ENSG00000102096.9"
"X",48922027,48958386,36360,"*","ENSG00000068308.13"
"X",48939991,48940808,818,"*","ENSG00000279155.1"
"X",48959178,48959282,105,"*","ENSG00000223309.1"
"X",48961377,48971844,10468,"*","ENSG00000102057.10"
"X",48973719,49002264,28546,"*","ENSG00000068400.13"
"X",49028725,49043410,14686,"*","ENSG00000068323.17"
"X",49053571,49069857,16287,"*","ENSG00000147144.13"
"X",49071160,49074002,2843,"*","ENSG00000243279.4"
"X",49071469,49079887,8419,"*","ENSG00000288053.1"
"X",49074432,49101170,26739,"*","ENSG00000196998.19"
"X",49082027,49082165,139,"*","ENSG00000206936.1"
"X",49113406,49123735,10330,"*","ENSG00000068394.11"
"X",49152650,49152944,295,"*","ENSG00000265033.2"
"X",49155241,49157351,2111,"*","ENSG00000280116.2"
"X",49162563,49168483,5921,"*","ENSG00000269313.5"
"X",49165575,49165972,398,"*","ENSG00000279422.1"
"X",49171897,49175235,3339,"*","ENSG00000102007.11"
"X",49174801,49186528,11728,"*","ENSG00000012211.13"
"X",49187803,49200259,12457,"*","ENSG00000102003.10"
"X",49198965,49202454,3490,"*","ENSG00000237341.1"
"X",49205062,49233371,28310,"*","ENSG00000102001.12"
"X",49233955,49234501,547,"*","ENSG00000230216.1"
"X",49235469,49250520,15052,"*","ENSG00000101997.13"
"X",49250435,49270477,20043,"*","ENSG00000049768.15"
"X",49262865,49270521,7657,"*","ENSG00000286181.1"
"X",49269792,49301461,31670,"*","ENSG00000049769.14"
"X",49273053,49275768,2716,"*","ENSG00000270012.1"
"X",49279676,49281440,1765,"*","ENSG00000286031.1"
"X",49303668,49319844,16177,"*","ENSG00000215274.5"
"X",49322056,49329384,7329,"*","ENSG00000224659.2"
"X",49331615,49338952,7338,"*","ENSG00000274274.1"
"X",49341191,49345922,4732,"*","ENSG00000275113.1"
"X",49529868,49529985,118,"*","ENSG00000236737.1"
"X",49532210,49539538,7329,"*","ENSG00000237671.3"
"X",49541766,49549094,7329,"*","ENSG00000227488.2"
"X",49551277,49568218,16942,"*","ENSG00000236362.8"
"X",49551332,49558649,7318,"*","ENSG00000216649.3"
"X",49570433,49577754,7322,"*","ENSG00000215269.5"
"X",49579982,49587301,7320,"*","ENSG00000224902.5"
"X",49589495,49608536,19042,"*","ENSG00000205777.17"
"X",49589528,49596827,7300,"*","ENSG00000189064.8"
"X",49632499,49633349,851,"*","ENSG00000213856.3"
"X",49664843,49668680,3838,"*","ENSG00000227391.1"
"X",49687446,49695984,8539,"*","ENSG00000068985.5"
"X",49829259,49834264,5006,"*","ENSG00000101951.17"
"X",49876723,49879241,2519,"*","ENSG00000234390.4"
"X",49879483,49882558,3076,"*","ENSG00000273820.2"
"X",49911619,49912362,744,"*","ENSG00000220132.1"
"X",49922595,50099235,176641,"*","ENSG00000171365.17"
"X",49945335,49945442,108,"*","ENSG00000201341.1"
"X",50003147,50003238,92,"*","ENSG00000207758.1"
"X",50003502,50003588,87,"*","ENSG00000207768.3"
"X",50008430,50008514,85,"*","ENSG00000207785.1"
"X",50008963,50009028,66,"*","ENSG00000208015.1"
"X",50009721,50009805,85,"*","ENSG00000211538.1"
"X",50010671,50010750,80,"*","ENSG00000239057.2"
"X",50013240,50013337,98,"*","ENSG00000207970.3"
"X",50014597,50014683,87,"*","ENSG00000272080.1"
"X",50156158,50156371,214,"*","ENSG00000181977.3"
"X",50171196,50171297,102,"*","ENSG00000202495.1"
"X",50190776,50201007,10232,"*","ENSG00000147081.15"
"X",50202712,50351910,149199,"*","ENSG00000147082.17"
"X",50365408,50470825,105418,"*","ENSG00000274588.2"
"X",50591646,50814302,222657,"*","ENSG00000158352.15"
"X",50649640,50649740,101,"*","ENSG00000222303.1"
"X",50905437,50905866,430,"*","ENSG00000226881.5"
"X",50910783,50916607,5825,"*","ENSG00000130385.5"
"X",50931113,50931548,436,"*","ENSG00000238190.1"
"X",51030421,51031357,937,"*","ENSG00000227493.1"
"X",51082817,51091228,8412,"*","ENSG00000230926.1"
"X",51095835,51224432,128598,"*","ENSG00000230317.2"
"X",51162863,51163677,815,"*","ENSG00000237926.1"
"X",51190597,51396462,205866,"*","ENSG00000229151.2"
"X",51325789,51330662,4874,"*","ENSG00000287767.1"
"X",51332230,51337525,5296,"*","ENSG00000122824.11"
"X",51395958,51465661,69704,"*","ENSG00000226530.2"
"X",51406947,51408843,1897,"*","ENSG00000187690.4"
"X",51490010,51496592,6583,"*","ENSG00000196368.5"
"X",51498489,51511005,12517,"*","ENSG00000234766.2"
"X",51617023,51618968,1946,"*","ENSG00000224109.3"
"X",51681211,51682831,1621,"*","ENSG00000283093.1"
"X",51710511,51712131,1621,"*","ENSG00000223591.5"
"X",51743441,51746232,2792,"*","ENSG00000189369.9"
"X",51803006,51902357,99352,"*","ENSG00000179222.17"
"X",51856967,51858066,1100,"*","ENSG00000236576.1"
"X",51870705,51870809,105,"*","ENSG00000252377.1"
"X",51903337,51903850,514,"*","ENSG00000228827.1"
"X",51921863,51922499,637,"*","ENSG00000232951.1"
"X",51923551,51923740,190,"*","ENSG00000237528.1"
"X",51979222,51980012,791,"*","ENSG00000232562.1"
"X",52050859,52054255,3397,"*","ENSG00000182776.4"
"X",52053175,52055684,2510,"*","ENSG00000279750.3"
"X",52061826,52069248,7423,"*","ENSG00000187243.16"
"X",52063346,52063474,129,"*","ENSG00000221705.1"
"X",52184822,52192268,7447,"*","ENSG00000154545.16"
"X",52190620,52190748,129,"*","ENSG00000221475.1"
"X",52195835,52265919,70085,"*","ENSG00000287215.1"
"X",52199839,52203235,3397,"*","ENSG00000179028.4"
"X",52326165,52326762,598,"*","ENSG00000276474.1"
"X",52336556,52336642,87,"*","ENSG00000275335.1"
"X",52369020,52375680,6661,"*","ENSG00000155622.7"
"X",52382052,52385614,3563,"*","ENSG00000225957.1"
"X",52409771,52410432,662,"*","ENSG00000276897.1"
"X",52422068,52459066,36999,"*","ENSG00000224556.2"
"X",52448586,52451138,2553,"*","ENSG00000250084.1"
"X",52480835,52481131,297,"*","ENSG00000278358.1"
"X",52481514,52483950,2437,"*","ENSG00000278160.1"
"X",52485045,52485912,868,"*","ENSG00000275643.1"
"X",52495807,52500812,5006,"*","ENSG00000204379.11"
"X",52509902,52510182,281,"*","ENSG00000223395.2"
"X",52512076,52520803,8728,"*","ENSG00000204382.11"
"X",52531708,52532051,344,"*","ENSG00000277289.1"
"X",52545150,52547695,2546,"*","ENSG00000227058.1"
"X",52561768,52562301,534,"*","ENSG00000231593.1"
"X",52583988,52586312,2325,"*","ENSG00000228771.1"
"X",52598493,52603289,4797,"*","ENSG00000185319.5"
"X",52606534,52611758,5225,"*","ENSG00000197185.7"
"X",52612655,52613523,869,"*","ENSG00000234792.1"
"X",52624997,52632895,7899,"*","ENSG00000157965.11"
"X",52644060,52654900,10841,"*","ENSG00000187754.9"
"X",52655206,52657254,2049,"*","ENSG00000228354.1"
"X",52665230,52665347,118,"*","ENSG00000222608.1"
"X",52672717,52677051,4335,"*","ENSG00000225508.1"
"X",52687362,52687633,272,"*","ENSG00000237275.1"
"X",52696895,52707189,10295,"*","ENSG00000241476.8"
"X",52707601,52709933,2333,"*","ENSG00000223958.1"
"X",52722337,52722524,188,"*","ENSG00000225397.1"
"X",52735900,52736107,208,"*","ENSG00000229826.2"
"X",52751131,52790305,39175,"*","ENSG00000268447.5"
"X",52770808,52771080,273,"*","ENSG00000269281.2"
"X",52781451,52785786,4336,"*","ENSG00000226867.1"
"X",52796143,52797427,1285,"*","ENSG00000204363.5"
"X",52801399,52801529,131,"*","ENSG00000229885.1"
"X",52812203,52818301,6099,"*","ENSG00000171405.12"
"X",52824268,52829267,5000,"*","ENSG00000196395.7"
"X",52832703,52833899,1197,"*","ENSG00000224781.1"
"X",52862524,52868083,5560,"*","ENSG00000171402.15"
"X",52891305,52908560,17256,"*","ENSG00000179304.16"
"X",52925955,52929574,3620,"*","ENSG00000286118.1"
"X",52926401,52995472,69072,"*","ENSG00000268350.7"
"X",53049090,53080615,31526,"*","ENSG00000184194.5"
"X",53065052,53065548,497,"*","ENSG00000270497.1"
"X",53082366,53088540,6175,"*","ENSG00000184205.14"
"X",53093709,53094858,1150,"*","ENSG00000234019.1"
"X",53094144,53170914,76771,"*","ENSG00000232593.7"
"X",53113017,53113274,258,"*","ENSG00000235224.1"
"X",53142831,53143913,1083,"*","ENSG00000231340.1"
"X",53164390,53164557,168,"*","ENSG00000227329.2"
"X",53191320,53225422,34103,"*","ENSG00000126012.11"
"X",53195410,53195488,79,"*","ENSG00000276575.1"
"X",53198888,53198945,58,"*","ENSG00000277474.1"
"X",53212407,53214679,2273,"*","ENSG00000235262.1"
"X",53225827,53321350,95524,"*","ENSG00000124313.16"
"X",53322989,53323822,834,"*","ENSG00000226299.2"
"X",53324561,53324674,114,"*","ENSG00000207408.1"
"X",53337782,53337973,192,"*","ENSG00000236571.1"
"X",53340985,53341505,521,"*","ENSG00000234413.1"
"X",53374148,53422728,48581,"*","ENSG00000072501.17"
"X",53405672,53405765,94,"*","ENSG00000278204.1"
"X",53422689,53431120,8432,"*","ENSG00000158423.17"
"X",53431257,53434373,3117,"*","ENSG00000072506.12"
"X",53432721,53433032,312,"*","ENSG00000233250.1"
"X",53456272,53457029,758,"*","ENSG00000235416.1"
"X",53462208,53462310,103,"*","ENSG00000199422.1"
"X",53532095,53686728,154634,"*","ENSG00000086758.16"
"X",53556222,53556341,120,"*","ENSG00000271886.1"
"X",53557191,53557274,84,"*","ENSG00000208012.1"
"X",53759025,53759204,180,"*","ENSG00000224735.1"
"X",53768985,53769219,235,"*","ENSG00000226110.2"
"X",53807775,53808623,849,"*","ENSG00000229037.2"
"X",53825886,53826309,424,"*","ENSG00000235916.1"
"X",53909053,53909161,109,"*","ENSG00000201618.1"
"X",53936675,54048958,112284,"*","ENSG00000172943.19"
"X",54068323,54183281,114959,"*","ENSG00000184083.12"
"X",54147371,54147659,289,"*","ENSG00000224949.2"
"X",54192822,54358642,165821,"*","ENSG00000196632.10"
"X",54223323,54224062,740,"*","ENSG00000234566.1"
"X",54343545,54343652,108,"*","ENSG00000207104.1"
"X",54440403,54448032,7630,"*","ENSG00000158526.8"
"X",54445453,54496234,50782,"*","ENSG00000102302.8"
"X",54530210,54567289,37080,"*","ENSG00000130119.16"
"X",54671984,54672638,655,"*","ENSG00000215197.4"
"X",54748917,54798255,49339,"*","ENSG00000102313.9"
"X",54807598,54816015,8418,"*","ENSG00000102316.17"
"X",54814369,54814497,129,"*","ENSG00000221716.1"
"X",54842013,54842134,122,"*","ENSG00000275387.1"
"X",54920461,54931431,10971,"*","ENSG00000067445.21"
"X",54927304,54927433,130,"*","ENSG00000221750.1"
"X",54932960,54998534,65575,"*","ENSG00000158571.11"
"X",55000362,55009057,8696,"*","ENSG00000169188.5"
"X",55009054,55030977,21924,"*","ENSG00000158578.21"
"X",55044748,55045121,374,"*","ENSG00000278283.1"
"X",55054944,55055838,895,"*","ENSG00000234466.1"
"X",55075029,55078909,3881,"*","ENSG00000238269.9"
"X",55089017,55092842,3826,"*","ENSG00000234068.7"
"X",55101636,55102026,391,"*","ENSG00000278319.1"
"X",55137929,55142433,4505,"*","ENSG00000276929.1"
"X",55143101,55161310,18210,"*","ENSG00000182518.13"
"X",55172716,55176026,3311,"*","ENSG00000186678.7"
"X",55178206,55178737,532,"*","ENSG00000229760.1"
"X",55179193,55179999,807,"*","ENSG00000231947.1"
"X",55180376,55181277,902,"*","ENSG00000238047.1"
"X",55181391,55182442,1052,"*","ENSG00000256045.3"
"X",55220354,55224108,3755,"*","ENSG00000158639.12"
"X",55258411,55264846,6436,"*","ENSG00000204279.7"
"X",55279838,55288785,8948,"*","ENSG00000232765.6"
"X",55451494,55451582,89,"*","ENSG00000283334.1"
"X",55451494,55451582,89,"*","ENSG00000266328.3"
"X",55452126,55453566,1441,"*","ENSG00000187601.5"
"X",55484615,55489202,4588,"*","ENSG00000247746.4"
"X",55520381,55520714,334,"*","ENSG00000277516.1"
"X",55582732,55582834,103,"*","ENSG00000200635.1"
"X",55599662,55600106,445,"*","ENSG00000235136.1"
"X",55623399,55626192,2794,"*","ENSG00000189299.7"
"X",55633030,55635656,2627,"*","ENSG00000229594.1"
"X",55654708,55657014,2307,"*","ENSG00000169164.7"
"X",55717738,55758774,41037,"*","ENSG00000083750.12"
"X",55908122,56209271,301150,"*","ENSG00000227486.2"
"X",55961207,55962482,1276,"*","ENSG00000214745.2"
"X",56232355,56291531,59177,"*","ENSG00000102349.18"
"X",56242936,56243409,474,"*","ENSG00000234135.2"
"X",56563638,56567868,4231,"*","ENSG00000188021.8"
"X",56618390,56624458,6069,"*","ENSG00000230105.1"
"X",56729240,56819179,89940,"*","ENSG00000204272.13"
"X",56737241,56737577,337,"*","ENSG00000237748.1"
"X",56818297,56995827,177531,"*","ENSG00000204271.13"
"X",56973509,56974796,1288,"*","ENSG00000224799.1"
"X",57068913,57069685,773,"*","ENSG00000237708.1"
"X",57118550,57121546,2997,"*","ENSG00000186787.8"
"X",57121661,57127243,5583,"*","ENSG00000226310.1"
"X",57134529,57137625,3097,"*","ENSG00000147059.8"
"X",57222705,57224791,2087,"*","ENSG00000286977.1"
"X",57229033,57229415,383,"*","ENSG00000231765.1"
"X",57286705,57489196,202492,"*","ENSG00000165591.6"
"X",57392645,57395409,2765,"*","ENSG00000231831.1"
"X",57591651,57597545,5895,"*","ENSG00000198455.4"
"X",57677066,57680260,3195,"*","ENSG00000215174.2"
"X",57766319,57767292,974,"*","ENSG00000227427.1"
"X",57906707,57910820,4114,"*","ENSG00000198205.6"
"X",57933836,57934803,968,"*","ENSG00000228004.1"
"X",57984685,57986133,1449,"*","ENSG00000235124.1"
"X",62779249,62780326,1078,"*","ENSG00000236852.1"
"X",62842541,62843502,962,"*","ENSG00000235170.1"
"X",62843696,62844306,611,"*","ENSG00000228182.1"
"X",62878810,62884842,6033,"*","ENSG00000234570.1"
"X",63087070,63088664,1595,"*","ENSG00000277499.1"
"X",63222992,63561095,338104,"*","ENSG00000235437.8"
"X",63299246,63299673,428,"*","ENSG00000230823.3"
"X",63347227,63351332,4106,"*","ENSG00000186767.7"
"X",63349645,63352178,2534,"*","ENSG00000233661.1"
"X",63634966,63809274,174309,"*","ENSG00000131089.16"
"X",63670195,63671502,1308,"*","ENSG00000231729.1"
"X",63766874,63767400,527,"*","ENSG00000236813.1"
"X",63786001,63786087,87,"*","ENSG00000222532.1"
"X",64044304,64045058,755,"*","ENSG00000232794.1"
"X",64144871,64147052,2182,"*","ENSG00000226010.1"
"X",64185116,64205708,20593,"*","ENSG00000184675.11"
"X",64205973,64233855,27883,"*","ENSG00000287370.1"
"X",64210690,64210988,299,"*","ENSG00000244006.3"
"X",64224193,64230607,6415,"*","ENSG00000198881.10"
"X",64268080,64395452,127373,"*","ENSG00000102043.16"
"X",64305046,64306733,1688,"*","ENSG00000213754.2"
"X",64405472,64406136,665,"*","ENSG00000283349.3"
"X",64432400,64434145,1746,"*","ENSG00000230889.2"
"X",64612631,64613262,632,"*","ENSG00000227261.1"
"X",64623116,64624573,1458,"*","ENSG00000226502.2"
"X",64697877,64698547,671,"*","ENSG00000225814.1"
"X",64726747,64727048,302,"*","ENSG00000236982.1"
"X",64915801,65034713,118913,"*","ENSG00000126970.16"
"X",65185017,65187265,2249,"*","ENSG00000237971.1"
"X",65270912,65273019,2108,"*","ENSG00000225569.1"
"X",65327987,65331233,3247,"*","ENSG00000231857.1"
"X",65356889,65357547,659,"*","ENSG00000237963.1"
"X",65366637,65507887,141251,"*","ENSG00000102053.12"
"X",65408083,65408672,590,"*","ENSG00000228158.2"
"X",65469086,65470380,1295,"*","ENSG00000227534.1"
"X",65512581,65534775,22195,"*","ENSG00000001497.16"
"X",65550897,65552421,1525,"*","ENSG00000227942.1"
"X",65588376,65741931,153556,"*","ENSG00000147065.17"
"X",65772740,65773632,893,"*","ENSG00000231809.4"
"X",65786762,65787169,408,"*","ENSG00000276689.1"
"X",65794344,65795835,1492,"*","ENSG00000233833.1"
"X",65821254,65822249,996,"*","ENSG00000230039.1"
"X",65925835,66001436,75602,"*","ENSG00000237311.3"
"X",65956288,65957196,909,"*","ENSG00000217835.3"
"X",66015460,66020422,4963,"*","ENSG00000274536.7"
"X",66018869,66018979,111,"*","ENSG00000284567.1"
"X",66021737,66040125,18389,"*","ENSG00000155659.15"
"X",66055586,66056587,1002,"*","ENSG00000215168.2"
"X",66074834,66076347,1514,"*","ENSG00000237294.1"
"X",66162548,66268867,106320,"*","ENSG00000089472.16"
"X",66360765,66361776,1012,"*","ENSG00000231356.1"
"X",66437344,66440668,3325,"*","ENSG00000226820.2"
"X",66497747,66499424,1678,"*","ENSG00000235892.1"
"X",66595636,66639298,43663,"*","ENSG00000131080.15"
"X",66676257,66676364,108,"*","ENSG00000222667.1"
"X",67373572,67375520,1949,"*","ENSG00000226280.2"
"X",67533162,67533987,826,"*","ENSG00000233710.1"
"X",67544020,67730619,186600,"*","ENSG00000169083.17"
"X",67791954,67792895,942,"*","ENSG00000234201.1"
"X",68013469,68014901,1433,"*","ENSG00000260118.1"
"X",68042343,68433913,391571,"*","ENSG00000079482.13"
"X",68070519,68071767,1249,"*","ENSG00000228328.2"
"X",68102067,68102132,66,"*","ENSG00000252145.1"
"X",68132867,68133437,571,"*","ENSG00000228125.2"
"X",68361074,68361187,114,"*","ENSG00000206646.1"
"X",68474709,68476874,2166,"*","ENSG00000225925.1"
"X",68498561,68537282,38722,"*","ENSG00000181704.12"
"X",68539442,68539549,108,"*","ENSG00000206747.1"
"X",68600098,68600473,376,"*","ENSG00000236735.3"
"X",68645325,68645527,203,"*","ENSG00000234463.1"
"X",68647665,68725842,78178,"*","ENSG00000130052.13"
"X",68771321,68772578,1258,"*","ENSG00000232267.1"
"X",68783471,68785066,1596,"*","ENSG00000213740.2"
"X",68829020,68842160,13141,"*","ENSG00000090776.6"
"X",69160850,69165793,4944,"*","ENSG00000181191.11"
"X",69174123,69174717,595,"*","ENSG00000172186.7"
"X",69179556,69209924,30369,"*","ENSG00000215162.2"
"X",69485342,69485652,311,"*","ENSG00000231706.2"
"X",69505240,69532508,27269,"*","ENSG00000130054.4"
"X",69569634,69576337,6704,"*","ENSG00000228160.2"
"X",69616066,70039472,423407,"*","ENSG00000158813.18"
"X",69672478,69672597,120,"*","ENSG00000285776.1"
"X",69672478,69672597,120,"*","ENSG00000272351.1"
"X",69692955,69693155,201,"*","ENSG00000212434.2"
"X",69937165,69938017,853,"*","ENSG00000233229.1"
"X",70022856,70022923,68,"*","ENSG00000211991.4"
"X",70037839,70039325,1487,"*","ENSG00000286077.1"
"X",70040541,70049938,9398,"*","ENSG00000147160.9"
"X",70062456,70064179,1724,"*","ENSG00000189401.3"
"X",70120352,70121474,1123,"*","ENSG00000226579.1"
"X",70124971,70129071,4101,"*","ENSG00000235382.1"
"X",70133446,70166324,32879,"*","ENSG00000089289.16"
"X",70148581,70149654,1074,"*","ENSG00000220925.2"
"X",70163841,70165206,1366,"*","ENSG00000203588.3"
"X",70177482,70205704,28223,"*","ENSG00000184210.6"
"X",70222005,70222314,310,"*","ENSG00000242657.3"
"X",70234654,70240659,6006,"*","ENSG00000204195.4"
"X",70253041,70253162,122,"*","ENSG00000200473.1"
"X",70258169,70259764,1596,"*","ENSG00000186912.6"
"X",70268304,70281840,13537,"*","ENSG00000120500.18"
"X",70282092,70285002,2911,"*","ENSG00000147127.8"
"X",70286594,70290514,3921,"*","ENSG00000120509.10"
"X",70290103,70420886,130784,"*","ENSG00000090889.12"
"X",70361485,70362374,890,"*","ENSG00000231053.1"
"X",70396278,70396375,98,"*","ENSG00000201377.1"
"X",70423030,70433390,10361,"*","ENSG00000130055.13"
